f0,f1,f2,s0,s1,s2
764,768,712,0,0,0
768,712,752,0,0,0
712,752,740,0,0,0
752,740,708,0,0,0
740,708,720,0,0,0
708,720,740,0,0,0
720,740,752,0,0,0
740,752,716,0,0,0
752,716,736,0,0,0
716,736,740,0,0,0
736,740,728,0,0,0
740,728,716,0,0,0
728,716,692,0,0,0
716,692,696,0,0,0
692,696,680,0,0,0
696,680,680,0,0,0
680,680,692,0,0,0
680,692,688,0,0,0
692,688,716,0,0,0
688,716,736,0,0,0
716,736,712,0,0,0
736,712,704,0,0,0
712,704,708,0,0,0
704,708,712,0,0,0
708,712,720,0,0,0
712,720,752,0,0,0
720,752,748,0,0,0
752,748,760,0,0,0
748,760,856,0,0,0
760,856,784,0,0,0
856,784,736,0,0,0
784,736,756,0,0,0
736,756,776,0,0,0
756,776,724,0,0,0
776,724,800,0,0,0
724,800,824,0,0,0
800,824,800,0,0,0
824,800,792,0,0,0
800,792,800,0,0,0
792,800,784,0,0,0
800,784,776,0,0,0
784,776,772,0,0,0
776,772,772,0,0,0
772,772,780,0,0,0
772,780,784,0,0,0
780,784,788,0,0,0
784,788,776,0,0,0
788,776,768,0,0,0
776,768,772,0,0,0
768,772,744,0,0,0
772,744,728,0,0,0
744,728,700,0,0,0
728,700,692,0,0,0
700,692,684,0,0,0
692,684,700,0,0,0
684,700,692,0,0,0
700,692,688,0,0,0
692,688,700,0,0,0
688,700,716,0,0,0
700,716,716,0,0,0
716,716,712,0,0,0
716,712,756,0,0,0
712,756,748,0,0,0
756,748,712,0,0,0
748,712,744,0,0,0
712,744,772,0,0,0
744,772,772,0,0,0
772,772,748,0,0,0
772,748,732,0,0,0
748,732,780,0,0,0
732,780,772,0,0,0
780,772,728,0,0,0
772,728,720,0,0,0
728,720,736,0,0,0
720,736,744,0,0,0
736,744,760,0,0,0
744,760,792,0,0,0
760,792,764,0,0,0
792,764,724,0,0,0
764,724,740,0,0,0
724,740,740,0,0,0
740,740,712,0,0,0
740,712,704,0,0,0
712,704,696,0,0,0
704,696,700,0,0,0
696,700,688,0,0,0
700,688,688,0,0,0
688,688,696,0,0,0
688,696,700,0,0,0
696,700,688,0,0,0
700,688,692,0,0,0
688,692,684,0,0,0
692,684,684,0,0,0
684,684,684,0,0,0
684,684,672,0,0,0
684,672,704,0,0,0
672,704,732,0,0,0
704,732,728,0,0,0
732,728,724,0,0,0
728,724,752,0,0,0
724,752,724,0,0,0
752,724,704,0,0,0
724,704,720,0,0,0
704,720,724,0,0,0
720,724,708,0,0,0
724,708,724,0,0,0
708,724,736,0,0,0
724,736,716,0,0,0
736,716,712,0,0,0
716,712,752,0,0,0
712,752,776,0,0,0
752,776,748,0,0,0
776,748,740,0,0,0
748,740,716,0,0,0
740,716,720,0,0,0
716,720,732,0,0,0
720,732,724,0,0,0
732,724,712,0,0,0
724,712,732,0,0,0
712,732,748,0,0,0
732,748,716,0,0,0
748,716,708,0,0,0
716,708,704,0,0,0
708,704,708,0,0,0
704,708,700,0,0,0
708,700,728,0,0,0
700,728,788,0,0,0
728,788,784,0,0,0
788,784,768,0,0,0
784,768,760,0,0,0
768,760,724,0,0,0
760,724,728,0,0,0
724,728,732,0,0,0
728,732,728,0,0,0
732,728,712,0,0,0
728,712,724,0,0,0
712,724,760,0,0,0
724,760,756,0,0,0
760,756,724,0,0,0
756,724,752,0,0,0
724,752,780,0,0,0
752,780,764,0,0,0
780,764,764,0,0,0
764,764,748,0,0,0
764,748,744,0,0,0
748,744,768,0,0,0
744,768,796,0,0,0
768,796,780,0,0,0
796,780,764,0,0,0
780,764,720,0,0,0
764,720,712,0,0,0
720,712,700,0,0,0
712,700,704,0,0,0
700,704,712,0,0,0
704,712,720,0,0,0
712,720,716,0,0,0
720,716,688,0,0,0
716,688,688,0,0,0
688,688,700,0,0,0
688,700,708,0,0,0
700,708,712,0,0,0
708,712,696,0,0,0
712,696,688,0,0,0
696,688,692,0,0,0
688,692,680,0,0,0
692,680,680,0,0,0
680,680,712,0,0,0
680,712,728,0,0,0
712,728,688,0,0,0
728,688,708,0,0,0
688,708,752,0,0,0
708,752,828,0,0,0
752,828,772,0,0,0
828,772,736,0,0,0
772,736,756,0,0,0
736,756,800,0,0,0
756,800,784,0,0,0
800,784,768,0,0,0
784,768,816,0,0,0
768,816,808,0,0,0
816,808,800,0,0,0
808,800,792,0,0,0
800,792,768,0,0,0
792,768,840,0,0,0
768,840,780,0,0,0
840,780,708,0,0,0
780,708,720,0,0,0
708,720,712,0,0,0
720,712,700,0,0,0
712,700,692,0,0,0
700,692,704,0,0,0
692,704,692,0,0,0
704,692,700,0,0,0
692,700,684,0,0,0
700,684,696,0,0,0
684,696,704,0,0,0
696,704,696,0,0,0
704,696,692,0,0,0
696,692,676,0,0,0
692,676,696,0,0,0
676,696,704,0,0,0
696,704,708,0,0,0
704,708,716,0,0,0
708,716,724,0,0,0
716,724,720,0,0,0
724,720,716,0,0,0
720,716,744,0,0,0
716,744,732,0,0,0
744,732,708,0,0,0
732,708,724,0,0,0
708,724,728,0,0,0
724,728,712,0,0,0
728,712,720,0,0,1
712,720,712,0,1,1
720,712,716,1,1,1
712,716,720,1,1,1
716,720,724,1,1,1
720,724,784,1,1,1
724,784,684,1,1,1
784,684,712,1,1,1
684,712,696,1,1,1
712,696,708,1,1,1
696,708,724,1,1,1
708,724,712,1,1,0
724,712,684,1,0,0
712,684,704,0,0,0
684,704,708,0,0,0
704,708,700,0,0,0
708,700,688,0,0,0
700,688,700,0,0,0
688,700,720,0,0,0
700,720,716,0,0,0
720,716,696,0,0,0
716,696,720,0,0,0
696,720,732,0,0,0
720,732,728,0,0,0
732,728,736,0,0,0
728,736,728,0,0,0
736,728,752,0,0,0
728,752,736,0,0,0
752,736,744,0,0,0
736,744,772,0,0,0
744,772,740,0,0,0
772,740,724,0,0,0
740,724,692,0,0,0
724,692,692,0,0,0
692,692,688,0,0,0
692,688,704,0,0,0
688,704,704,0,0,0
704,704,696,0,0,0
704,696,688,0,0,0
696,688,680,0,0,0
688,680,704,0,0,0
680,704,716,0,0,0
704,716,696,0,0,0
716,696,688,0,0,0
696,688,692,0,0,0
688,692,692,0,0,0
692,692,676,0,0,0
692,676,688,0,0,0
676,688,708,0,0,0
688,708,736,0,0,0
708,736,724,0,0,0
736,724,720,0,0,0
724,720,736,0,0,0
720,736,704,0,0,0
736,704,704,0,0,0
704,704,684,0,0,0
704,684,688,0,0,0
684,688,688,0,0,0
688,688,696,0,0,0
688,696,684,0,0,0
696,684,704,0,0,0
684,704,692,0,0,0
704,692,692,0,0,0
692,692,684,0,0,0
692,684,676,0,0,0
684,676,684,0,0,0
676,684,676,0,0,0
684,676,712,0,0,0
676,712,724,0,0,0
712,724,688,0,0,0
724,688,684,0,0,0
688,684,696,0,0,0
684,696,696,0,0,0
696,696,680,0,0,0
696,680,688,0,0,0
680,688,688,0,0,0
688,688,1356,0,0,0
688,1356,660,0,0,0
1356,660,668,0,0,0
660,668,664,0,0,0
668,664,656,0,0,0
664,656,648,0,0,0
656,648,668,0,0,0
648,668,668,0,0,0
668,668,676,0,0,0
668,676,700,0,0,0
676,700,672,0,0,0
700,672,668,0,0,0
672,668,676,0,0,0
668,676,660,0,0,0
676,660,656,0,0,0
660,656,644,0,0,0
656,644,652,0,0,0
644,652,648,0,0,0
652,648,660,0,0,0
648,660,696,0,0,0
660,696,752,0,0,0
696,752,812,0,0,0
752,812,760,0,0,0
812,760,748,0,0,0
760,748,716,0,0,0
748,716,740,0,0,0
716,740,832,0,0,0
740,832,836,0,0,0
832,836,824,0,0,0
836,824,760,0,0,0
824,760,808,0,0,0
760,808,812,0,0,0
808,812,804,0,0,0
812,804,772,0,0,0
804,772,776,0,0,0
772,776,832,0,0,0
776,832,812,0,0,0
832,812,804,0,0,0
812,804,788,0,0,0
804,788,764,0,0,0
788,764,752,0,0,0
764,752,768,0,0,0
752,768,760,0,0,0
768,760,732,0,0,0
760,732,732,0,0,0
732,732,728,0,0,0
732,728,720,0,0,0
728,720,704,0,0,0
720,704,708,0,0,0
704,708,736,0,0,0
708,736,724,0,0,0
736,724,740,0,0,0
724,740,784,0,0,0
740,784,740,0,0,0
784,740,796,0,0,0
740,796,788,0,0,0
796,788,764,0,0,0
788,764,820,0,0,0
764,820,768,0,0,0
820,768,740,0,0,0
768,740,776,0,0,0
740,776,784,0,0,0
776,784,744,0,0,0
784,744,748,0,0,0
744,748,756,0,0,0
748,756,768,0,0,0
756,768,760,0,0,0
768,760,732,0,0,0
760,732,720,0,0,0
732,720,780,0,0,0
720,780,820,0,0,0
780,820,776,0,0,0
820,776,772,0,0,0
776,772,848,0,0,0
772,848,836,0,0,0
848,836,856,0,0,0
836,856,852,0,0,0
856,852,816,0,0,0
852,816,904,0,0,0
816,904,792,0,0,0
904,792,804,0,0,0
792,804,796,0,0,0
804,796,760,0,0,0
796,760,744,0,0,0
760,744,728,0,0,0
744,728,736,0,0,0
728,736,772,0,0,0
736,772,764,0,0,0
772,764,724,0,0,0
764,724,728,0,0,0
724,728,724,0,0,0
728,724,692,0,0,0
724,692,704,0,0,0
692,704,696,0,0,0
704,696,684,0,0,0
696,684,680,0,0,0
684,680,664,0,0,0
680,664,664,0,0,0
664,664,664,0,0,0
664,664,660,0,0,0
664,660,656,0,0,0
660,656,660,0,0,0
656,660,668,0,0,0
660,668,676,0,0,0
668,676,668,0,0,0
676,668,656,0,0,0
668,656,660,0,0,0
656,660,672,0,0,0
660,672,668,0,0,0
672,668,692,0,0,0
668,692,716,0,0,0
692,716,744,0,0,0
716,744,732,0,0,0
744,732,736,0,0,0
732,736,764,0,0,0
736,764,720,0,0,0
764,720,700,0,0,0
720,700,824,0,0,0
700,824,804,0,0,0
824,804,812,0,0,0
804,812,836,0,0,0
812,836,832,0,0,0
836,832,836,0,0,0
832,836,836,0,0,0
836,836,800,0,0,0
836,800,788,0,0,0
800,788,776,0,0,0
788,776,764,0,0,0
776,764,776,0,0,0
764,776,784,0,0,0
776,784,784,0,0,0
784,784,784,0,0,0
784,784,780,0,0,0
784,780,764,0,0,0
780,764,768,0,0,0
764,768,776,0,0,0
768,776,780,0,0,0
776,780,760,0,0,0
780,760,768,0,0,0
760,768,764,0,0,0
768,764,756,0,0,0
764,756,740,0,0,0
756,740,740,0,0,0
740,740,740,0,0,0
740,740,736,0,0,0
740,736,736,0,0,0
736,736,736,0,0,0
736,736,736,0,0,0
736,736,740,0,0,0
736,740,744,0,0,0
740,744,764,0,0,0
744,764,752,0,0,0
764,752,760,0,0,0
752,760,768,0,0,0
760,768,768,0,0,0
768,768,760,0,0,0
768,760,744,0,0,0
760,744,740,0,0,0
744,740,716,0,0,0
740,716,704,0,0,0
716,704,676,0,0,0
704,676,696,0,0,0
676,696,716,0,0,0
696,716,844,0,0,0
716,844,844,0,0,0
844,844,852,0,0,0
844,852,868,0,0,0
852,868,860,0,0,0
868,860,860,0,0,0
860,860,876,0,0,0
860,876,876,0,0,0
876,876,856,0,0,0
876,856,824,0,0,0
856,824,812,0,0,0
824,812,820,0,0,0
812,820,804,0,0,0
820,804,812,0,0,0
804,812,820,0,0,0
812,820,812,0,0,0
820,812,808,0,0,0
812,808,784,0,0,0
808,784,768,0,0,0
784,768,756,0,0,0
768,756,748,0,0,0
756,748,772,0,0,0
748,772,776,0,0,0
772,776,796,0,0,0
776,796,812,0,0,0
796,812,804,0,0,0
812,804,792,0,0,0
804,792,780,0,0,0
792,780,752,0,0,0
780,752,752,0,0,0
752,752,760,0,0,0
752,760,776,0,0,0
760,776,804,0,0,0
776,804,816,0,0,0
804,816,800,0,0,0
816,800,756,0,0,0
800,756,736,0,0,0
756,736,736,0,0,0
736,736,728,0,0,0
736,728,728,0,0,0
728,728,708,0,0,0
728,708,708,0,0,0
708,708,692,0,0,0
708,692,688,0,0,0
692,688,692,0,0,0
688,692,696,0,0,0
692,696,684,0,0,0
696,684,672,0,0,0
684,672,656,0,0,0
672,656,624,0,0,0
656,624,612,0,0,0
624,612,612,0,0,0
612,612,620,0,0,0
612,620,624,0,0,0
620,624,636,0,0,0
624,636,684,0,0,0
636,684,708,0,0,0
684,708,732,0,0,0
708,732,756,0,0,0
732,756,736,0,0,0
756,736,696,0,0,0
736,696,716,0,0,0
696,716,720,0,0,0
716,720,724,0,0,0
720,724,792,0,0,0
724,792,744,0,0,0
792,744,704,0,0,0
744,704,688,0,0,0
704,688,676,0,0,0
688,676,680,0,0,0
676,680,680,0,0,0
680,680,700,0,0,0
680,700,692,0,0,0
700,692,672,0,0,0
692,672,696,0,0,0
672,696,700,0,0,0
696,700,704,0,0,0
700,704,744,0,0,0
704,744,848,0,0,0
744,848,820,0,0,0
848,820,764,0,0,0
820,764,816,0,0,0
764,816,784,0,0,0
816,784,764,0,0,0
784,764,796,0,0,0
764,796,760,0,0,0
796,760,756,0,0,0
760,756,760,0,0,0
756,760,724,0,0,0
760,724,736,0,0,0
724,736,720,0,0,0
736,720,704,0,0,0
720,704,704,0,0,0
704,704,692,0,0,0
704,692,712,0,0,0
692,712,704,0,0,0
712,704,700,0,0,0
704,700,672,0,0,0
700,672,680,0,0,0
672,680,672,0,0,0
680,672,652,0,0,0
672,652,656,0,0,0
652,656,648,0,0,0
656,648,656,0,0,0
648,656,668,0,0,0
656,668,672,0,0,0
668,672,672,0,0,0
672,672,692,0,0,0
672,692,724,0,0,0
692,724,756,0,0,0
724,756,744,0,0,0
756,744,712,0,0,0
744,712,776,0,0,0
712,776,772,0,0,0
776,772,768,0,0,0
772,768,776,0,0,0
768,776,776,0,0,0
776,776,724,0,0,0
776,724,776,0,0,0
724,776,768,0,0,0
776,768,768,0,0,0
768,768,760,0,0,0
768,760,764,0,0,0
760,764,772,0,0,0
764,772,724,0,0,0
772,724,760,0,0,0
724,760,808,0,0,0
760,808,788,0,0,0
808,788,772,0,0,0
788,772,768,0,0,0
772,768,764,0,0,0
768,764,776,0,0,0
764,776,752,0,0,0
776,752,752,0,0,0
752,752,760,0,0,0
752,760,736,0,0,0
760,736,696,0,0,0
736,696,688,0,0,0
696,688,684,0,0,0
688,684,708,0,0,0
684,708,728,0,0,0
708,728,712,0,0,0
728,712,776,0,0,0
712,776,828,0,0,0
776,828,784,0,0,0
828,784,760,0,0,0
784,760,764,0,0,0
760,764,788,0,0,0
764,788,812,0,0,0
788,812,772,0,0,0
812,772,756,0,0,0
772,756,748,0,0,0
756,748,708,0,0,0
748,708,740,0,0,0
708,740,724,0,0,0
740,724,708,0,0,0
724,708,768,0,0,0
708,768,764,0,0,0
768,764,776,0,0,0
764,776,768,0,0,0
776,768,780,0,0,0
768,780,784,0,0,0
780,784,768,0,0,0
784,768,780,0,0,0
768,780,788,0,0,0
780,788,776,0,0,0
788,776,780,0,0,0
776,780,780,0,0,0
780,780,364,0,0,0
780,364,376,0,0,0
364,376,788,0,0,0
376,788,732,0,0,0
788,732,712,0,0,0
732,712,704,0,0,0
712,704,704,0,0,0
704,704,688,0,0,0
704,688,688,0,0,0
688,688,688,0,0,0
688,688,680,0,0,0
688,680,656,0,0,0
680,656,656,0,0,0
656,656,656,0,0,0
656,656,652,0,0,0
656,652,652,0,0,0
652,652,680,0,0,0
652,680,716,0,0,0
680,716,784,0,0,0
716,784,788,0,0,0
784,788,736,0,0,0
788,736,752,0,0,0
736,752,788,0,0,0
752,788,776,0,0,0
788,776,768,0,0,0
776,768,776,0,0,0
768,776,772,0,0,0
776,772,744,0,0,0
772,744,776,0,0,0
744,776,768,0,0,0
776,768,756,0,0,0
768,756,744,0,0,0
756,744,720,0,0,0
744,720,724,0,0,0
720,724,712,0,0,0
724,712,704,0,0,0
712,704,712,0,0,0
704,712,696,0,0,0
712,696,720,0,0,0
696,720,776,0,0,0
720,776,796,0,0,0
776,796,532,0,0,0
796,532,852,0,0,0
532,852,780,0,0,0
852,780,752,0,0,0
780,752,752,0,0,0
752,752,744,0,0,0
752,744,732,0,0,0
744,732,212,0,0,0
732,212,532,0,0,0
212,532,316,0,0,0
532,316,408,0,0,0
316,408,724,0,0,0
408,724,736,0,0,0
724,736,704,0,0,0
736,704,712,0,0,0
704,712,720,0,0,0
712,720,716,0,0,0
720,716,700,0,0,0
716,700,712,0,0,0
700,712,1392,0,0,0
712,1392,692,0,0,0
1392,692,688,0,0,0
692,688,676,0,0,0
688,676,660,0,0,0
676,660,648,0,0,0
660,648,648,0,0,0
648,648,644,0,0,0
648,644,628,0,0,0
644,628,620,0,0,0
628,620,604,0,0,0
620,604,476,0,0,0
604,476,120,0,0,0
476,120,580,0,0,0
120,580,1164,0,0,0
580,1164,392,0,0,0
1164,392,196,0,0,0
392,196,152,0,0,0
196,152,440,0,0,0
152,440,776,0,0,0
440,776,20,0,0,0
776,20,332,0,0,0
20,332,692,0,0,0
332,692,620,0,0,0
692,620,640,0,0,0
620,640,372,0,0,0
640,372,72,0,0,0
372,72,840,0,0,0
772,132,632,0,0,0
132,632,816,0,0,0
632,816,808,0,0,0
816,808,744,0,0,0
808,744,792,0,0,0
744,792,808,0,0,0
792,808,784,0,0,0
808,784,804,0,0,0
784,804,772,0,0,0
804,772,820,0,0,0
772,820,808,0,0,0
820,808,780,0,0,0
808,780,836,0,0,0
780,836,756,0,0,0
836,756,780,0,0,0
756,780,788,0,0,0
780,788,844,0,0,0
788,844,792,0,0,0
844,792,784,0,0,0
792,784,780,0,0,0
784,780,772,0,0,0
780,772,780,0,0,0
772,780,788,0,0,0
780,788,776,0,0,0
788,776,756,0,0,0
776,756,784,0,0,0
756,784,796,0,0,0
784,796,764,0,0,0
796,764,764,0,0,0
764,764,772,0,0,0
764,772,752,0,0,0
772,752,752,0,0,0
752,752,772,0,0,0
752,772,780,0,0,0
772,780,804,0,0,0
780,804,780,0,0,0
804,780,796,0,0,0
780,796,784,0,0,0
796,784,792,0,0,0
784,792,788,0,0,0
792,788,784,0,0,0
788,784,812,0,0,0
784,812,796,0,0,0
812,796,780,0,0,0
796,780,812,0,0,1
780,812,816,0,1,1
812,816,780,1,1,1
816,780,796,1,1,1
780,796,840,1,1,1
796,840,704,1,1,1
840,704,764,1,1,1
704,764,756,1,1,1
764,756,744,1,1,1
756,744,772,1,1,0
744,772,760,1,0,0
772,760,752,0,0,0
760,752,780,0,0,0
752,780,772,0,0,0
780,772,764,0,0,0
772,764,768,0,0,0
764,768,772,0,0,0
768,772,756,0,0,0
772,756,756,0,0,0
756,756,768,0,0,0
756,768,752,0,0,0
768,752,764,0,0,0
752,764,556,0,0,0
764,556,888,0,0,0
556,888,780,0,0,0
888,780,780,0,0,0
780,780,756,0,0,0
780,756,768,0,0,0
756,768,772,0,0,0
768,772,804,0,0,0
772,804,700,0,0,0
804,700,748,0,0,0
700,748,736,0,0,0
748,736,808,0,0,0
736,808,720,0,0,0
808,720,764,0,0,0
720,764,808,0,0,0
764,808,796,0,0,0
808,796,784,0,0,0
796,784,804,0,0,0
784,804,784,0,0,0
804,784,776,0,0,0
784,776,804,0,0,0
776,804,788,0,0,0
804,788,780,0,0,0
788,780,804,0,0,0
780,804,772,0,0,0
804,772,792,0,0,0
772,792,792,0,0,0
792,792,768,0,0,0
792,768,792,0,0,0
768,792,768,0,0,0
792,768,760,0,0,0
768,760,788,0,0,0
760,788,768,0,0,0
788,768,768,0,0,0
768,768,760,0,0,0
768,760,760,0,0,0
760,760,768,0,0,0
760,768,760,0,0,0
768,760,808,0,0,0
760,808,784,0,0,0
808,784,792,0,0,0
784,792,792,0,0,0
792,792,764,0,0,0
792,764,820,0,0,0
764,820,784,0,0,0
820,784,768,0,0,0
784,768,796,0,0,0
768,796,788,0,0,0
796,788,764,0,0,0
788,764,804,0,0,0
764,804,784,0,0,0
804,784,760,0,0,0
784,760,788,0,0,0
760,788,796,0,0,0
788,796,768,0,0,0
796,768,800,0,0,0
768,800,796,0,0,0
800,796,776,0,0,0
796,776,780,0,0,0
776,780,760,0,0,0
780,760,764,0,0,0
760,764,764,0,0,0
764,764,760,0,0,0
764,760,788,0,0,0
760,788,760,0,0,0
788,760,776,0,0,0
760,776,760,0,0,0
776,760,744,0,0,0
760,744,780,0,0,0
744,780,776,0,0,0
780,776,776,0,0,0
776,776,756,0,0,0
776,756,748,0,0,0
756,748,788,0,0,0
748,788,772,0,0,0
788,772,764,0,0,0
772,764,792,0,0,0
764,792,776,0,0,0
792,776,788,0,0,0
776,788,800,0,0,0
788,800,780,0,0,0
800,780,796,0,0,0
780,796,792,0,0,0
796,792,768,0,0,1
792,768,788,0,1,1
768,788,788,1,1,1
788,788,760,1,1,1
788,760,788,1,1,1
760,788,832,1,1,1
788,832,720,1,1,1
832,720,792,1,1,1
720,792,764,1,1,1
792,764,776,1,1,1
764,776,804,1,1,0
776,804,780,1,0,0
804,780,776,0,0,0
780,776,792,0,0,0
776,792,776,0,0,0
792,776,788,0,0,0
776,788,808,0,0,0
788,808,788,0,0,0
808,788,808,0,0,0
788,808,832,0,0,0
808,832,780,0,0,0
832,780,808,0,0,1
780,808,792,0,1,1
808,792,776,1,1,1
792,776,852,1,1,1
776,852,732,1,1,1
852,732,812,1,1,1
732,812,812,1,1,1
812,812,788,1,1,1
812,788,844,1,1,0
788,844,820,1,0,0
844,820,796,0,0,0
820,796,848,0,0,0
796,848,816,0,0,0
848,816,792,0,0,0
816,792,824,0,0,0
792,824,800,0,0,0
824,800,800,0,0,0
800,800,816,0,0,0
800,816,800,0,0,0
816,800,800,0,0,0
800,800,792,0,0,0
800,792,804,0,0,0
792,804,784,0,0,0
804,784,780,0,0,0
784,780,788,0,0,0
780,788,768,0,0,0
788,768,800,0,0,0
768,800,796,0,0,0
800,796,776,0,0,0
796,776,788,0,0,0
776,788,772,0,0,0
788,772,776,0,0,0
772,776,784,0,0,0
776,784,764,0,0,0
784,764,808,0,0,0
764,808,792,0,0,0
808,792,772,0,0,0
792,772,764,0,0,0
772,764,768,0,0,0
764,768,760,0,0,0
768,760,776,0,0,0
760,776,788,0,0,1
776,788,768,0,1,1
788,768,776,1,1,1
768,776,784,1,1,1
776,784,764,1,1,1
784,764,828,1,1,1
764,828,728,1,1,1
828,728,764,1,1,1
728,764,784,1,1,1
764,784,776,1,1,1
784,776,772,1,1,0
776,772,780,1,0,0
760,784,772,0,0,0
784,772,760,0,0,1
772,760,768,0,1,1
760,768,776,1,1,1
768,776,852,1,1,1
776,852,728,1,1,1
852,728,800,1,1,1
728,800,832,1,1,1
800,832,808,1,1,1
832,808,800,1,1,1
808,800,840,1,1,0
800,840,808,1,0,0
840,808,792,0,0,0
808,792,828,0,0,0
792,828,808,0,0,0
828,808,788,0,0,0
808,788,816,0,0,0
788,816,796,0,0,0
816,796,784,0,0,0
796,784,812,0,0,0
784,812,796,0,0,0
812,796,804,0,0,0
796,804,820,0,0,0
804,820,800,0,0,0
820,800,844,0,0,0
800,844,812,0,0,0
844,812,804,0,0,0
812,804,812,0,0,0
804,812,788,0,0,0
812,788,796,0,0,0
788,796,796,0,0,0
796,796,772,0,0,0
796,772,800,0,0,0
772,800,800,0,0,0
800,800,796,0,0,0
800,796,796,0,0,0
796,796,772,0,0,0
796,772,824,0,0,0
772,824,784,0,0,0
824,784,784,0,0,0
784,784,772,0,0,0
784,772,800,0,0,0
772,800,776,0,0,0
800,776,776,0,0,0
776,776,808,0,0,0
776,808,788,0,0,0
808,788,800,0,0,0
788,800,800,0,0,0
800,800,788,0,0,0
800,788,808,0,0,0
788,808,796,0,0,1
808,796,768,0,1,1
796,768,804,1,1,1
768,804,772,1,1,1
804,772,832,1,1,1
772,832,732,1,1,1
832,732,756,1,1,1
732,756,792,1,1,1
756,792,788,1,1,1
792,788,768,1,1,0
788,768,788,1,0,0
768,788,788,0,0,1
788,788,768,0,1,1
788,768,776,1,1,1
768,776,760,1,1,1
776,760,752,1,1,1
760,752,800,1,1,1
752,800,704,1,1,1
800,704,736,1,1,1
704,736,732,1,1,1
736,732,728,1,1,1
732,728,748,1,1,0
728,748,748,1,0,0
748,748,740,0,0,0
748,740,772,0,0,0
740,772,764,0,0,0
772,764,780,0,0,0
764,780,792,0,0,0
780,792,772,0,0,0
792,772,808,0,0,0
772,808,784,0,0,0
808,784,780,0,0,0
784,780,788,0,0,0
780,788,828,0,0,0
788,828,760,0,0,0
828,760,784,0,0,0
760,784,824,0,0,0
784,824,796,0,0,1
824,796,804,0,1,1
796,804,808,1,1,1
804,808,792,1,1,1
808,792,808,1,1,1
792,808,780,1,1,1
808,780,848,1,1,1
780,848,736,1,1,1
848,736,768,1,1,1
736,768,796,1,1,1
768,796,780,1,1,1
796,780,784,1,1,1
780,784,796,1,1,0
784,796,772,1,0,0
796,772,804,0,0,0
788,808,780,0,0,0
808,780,816,0,0,0
780,816,788,0,0,1
816,788,784,0,1,1
788,784,800,1,1,1
784,800,780,1,1,1
800,780,796,1,1,1
780,796,832,1,1,1
796,832,724,1,1,1
832,724,792,1,1,1
724,792,764,1,1,1
792,764,780,1,1,1
764,780,780,1,1,1
780,780,760,1,1,1
780,760,796,1,1,1
760,796,780,1,1,1
796,780,836,1,1,1
780,836,740,1,1,1
836,740,772,1,1,1
740,772,784,1,1,1
772,784,780,1,1,1
784,780,764,1,1,1
780,764,788,1,1,0
764,788,760,1,0,0
788,760,768,0,0,0
760,768,768,0,0,0
768,768,756,0,0,0
768,756,800,0,0,0
756,800,780,0,0,0
800,780,772,0,0,0
780,772,796,0,0,0
772,796,772,0,0,0
796,772,796,0,0,0
772,796,796,0,0,0
796,796,776,0,0,0
796,776,804,0,0,0
776,804,776,0,0,0
804,776,788,0,0,0
776,788,772,0,0,0
788,772,772,0,0,0
772,772,792,0,0,0
772,792,772,0,0,0
792,772,768,0,0,0
772,768,788,0,0,0
768,788,768,0,0,0
788,768,780,0,0,0
768,780,772,0,0,0
780,772,768,0,0,1
772,768,792,0,1,1
768,792,780,1,1,1
792,780,788,1,1,1
780,788,788,1,1,1
788,788,816,1,1,1
788,816,744,1,1,1
816,744,768,1,1,1
744,768,780,1,1,1
768,780,780,1,1,0
780,780,760,1,0,0
780,760,780,0,0,0
760,780,772,0,0,0
780,772,764,0,0,0
772,764,792,0,0,0
764,792,764,0,0,0
792,764,788,0,0,0
764,788,768,0,0,0
788,768,760,0,0,0
768,760,788,0,0,1
760,788,772,0,1,1
788,772,792,1,1,1
772,792,772,1,1,1
792,772,816,1,1,1
772,816,724,1,1,1
816,724,764,1,1,1
724,764,740,1,1,1
764,740,748,1,1,1
740,748,760,1,1,1
748,760,760,1,1,0
760,760,768,1,0,0
760,768,756,0,0,0
768,756,780,0,0,0
756,780,792,0,0,0
780,792,780,0,0,0
792,780,840,0,0,0
780,840,788,0,0,0
840,788,792,0,0,0
788,792,808,0,0,0
792,808,780,0,0,0
808,780,816,0,0,0
780,816,788,0,0,0
816,788,780,0,0,0
788,780,796,0,0,0
780,796,776,0,0,0
796,776,844,0,0,0
776,844,804,0,0,0
844,804,796,0,0,0
804,796,808,0,0,0
796,808,776,0,0,0
808,776,816,0,0,0
776,816,796,0,0,0
816,796,792,0,0,0
796,792,812,0,0,0
792,812,800,0,0,0
812,800,840,0,0,0
800,840,808,0,0,0
840,808,812,0,0,0
808,812,804,0,0,0
812,804,796,0,0,0
804,796,800,0,0,0
796,800,780,0,0,0
800,780,812,0,0,0
780,812,804,0,0,0
812,804,812,0,0,0
804,812,828,0,0,0
812,828,796,0,0,0
828,796,828,0,0,0
796,828,812,0,0,0
828,812,816,0,0,0
812,816,828,0,0,0
816,828,792,0,0,0
828,792,804,0,0,0
792,804,776,0,0,0
804,776,792,0,0,0
776,792,792,0,0,0
792,792,780,0,0,0
792,780,812,0,0,0
780,812,792,0,0,0
812,792,800,0,0,0
792,800,808,0,0,0
800,808,784,0,0,0
808,784,816,0,0,0
784,816,800,0,0,0
816,800,784,0,0,0
